Datetime,Tweet Id,Text,Username
2022-06-17 19:01:13+00:00,1537873014141947906,"The world of the future continues to attract attention all over the world as it is the only one in the #Ginoa Field, which will be in sight with valuable lands in the #metaverse
Don't forget to join us to experience the pride of buying the 2nd land from  #nft #yugalabs @NFT_NYC https://t.co/nknQFGY2pi",HaydarogluErkan
2022-06-17 19:01:02+00:00,1537872967799037952,"Did you know you get a free companion with every male fin minted? Having a family is just one requirement of Poseidon to enter his kingdom. Find out the other requirements on our website!
#FreeNFT #NFTs #NFTCommunity #Staking #whitepaper #roadmap #Website #P2E #Metaverse #fish https://t.co/dZXyOE6Fc4",FSFNFT
2022-06-17 19:00:49+00:00,1537872915194327041,Sneak peek are back 🎉 #ElementosIo #playtoearn #nft #crypto #earn #metaverse https://t.co/Zs1iTRKtuk,wagmiintel
2022-06-17 19:00:48+00:00,1537872909011591169,"@Murdoc28812093 @papa_woody21 Next #1000x Gem 
#shunainuverse #ShunaV2 #shuna #shunaarmy #nft #anime #eth #metaverse #shunasynergy",MAYANKS58702813
2022-06-17 19:00:44+00:00,1537872893740298240,"Wow 😳😳😳 Crazy...
EARN STABLE COINS 20% Daily

Official sites ABCMETAID:

https://t.co/ZAqEMb9Uw1

https://t.co/qvpyOOHilr

https://t.co/YfeIQ7xjBv

#NFTs #NFTCommuntiy #Metaverse #Metaverse #Metamask #Metaverse #Metaverse_APP https://t.co/SivmWYmhhz",chernobriwcew1
2022-06-17 19:00:39+00:00,1537872871711821824,"This Free 77-page report examines the emergence of the #metaverse: its history and characteristics, the factors driving investment, how consumers and businesses are using it today and may in the #future.

#Value creation in the metaverse https://t.co/LAJirrkUHN https://t.co/rqCZmGm2uS",meshmorph
2022-06-17 19:00:31+00:00,1537872836857147399,"BSCNews: Mush, mush - @metadogworld is gearing up for its first #NFT sale!

#crypto #Sponsored #Metaverse #Cryptocurrencies #CryptoNews 
https://t.co/4ZVWIeHsoo",Web3Wires
2022-06-17 19:00:23+00:00,1537872802820276225,"Our virtual lives are real lives — we invest meaning into the physical world, and we can do the same in digital worlds:
https://t.co/Iew9WpeGN9
by David Chalmers via @nytimes
#DigitalWorlds  #VR #VirtualReality #Metaverse #Philosophy #BigIdeas",AceExperiential
2022-06-17 19:00:22+00:00,1537872799397715970,"Learn what #NFTs, #blockchaingaming, play-to-earn (P2E) gaming, and the ‘#metaverse’ mean for #mobileapp developers in 2022 with our #Crypto and Mobile in 2022 Series Part 3. https://t.co/hZTa5blkNc",adjustcom
2022-06-17 19:00:21+00:00,1537872796096905222,"Mush, mush - @metadogworld is gearing up for its first #NFT sale!

#crypto #Sponsored #Metaverse #Cryptocurrencies #CryptoNews 
https://t.co/oZIu4PxcWQ",BSCNews
2022-06-17 19:00:19+00:00,1537872789088116736,"Making the Metaverse Accessible to Diversity, Equity, and Inclusion by @nabileid1 on the Ruh Global Impact site https://t.co/QJV05CHBhc #Metaverse #Accessible #AT #Diversity #Equity #Inclusion #Inclusion4equality",StreitzAbility
2022-06-17 19:00:13+00:00,1537872761082851328,"How awesome is your Footwork ?? 
#ADMP #NFTS  #WeB3 #Metaverse #HermannDjoumessi #fypシ #dc #prof @Inès Hamour201 
--&gt; https://t.co/ehMbwbf9t5
#ADMP #HermannDjoumessi #SocialMedia #SMO #AI #Army #BTSで妄想 😎😍😎",teamadmp
2022-06-17 19:00:05+00:00,1537872726764969984,"Own your favorite Mountain in the #Metaverse! 8849 unique #NFTs compile statistical data from real world Mountain Peaks! Available #rarible,#opensea and #tofuNFT  

#nft #nftart #NFTProject #NFTCommunity

https://t.co/eWgWohwxUD

https://t.co/bphlteg9ud

https://t.co/sykwAILJYH https://t.co/NbKoKxWoh0",tattoomealways
2022-06-17 19:00:00+00:00,1537872709723381760,"In honor of us joining the #AVAX community, it was only right to bring out the Blood Red Shiba Inu as our new #PFP!🐶

15 Blood Red Shibas in the collection and only 2 have been minted!🤯

These Shibas are going to look good competing in the #Ethos for $BioFi!🏁

#P2E #Metaverse https://t.co/1NQtHlFyZn",DogeRunEthos
2022-06-17 19:00:00+00:00,1537872707777245184,"👽 BlueKid inbound

#NFTdrop #Metaverse #scifi #SpaceX #astronomy #Ethereum https://t.co/A3o93uXJ7l",astrokids_nft
2022-06-17 18:59:46+00:00,1537872647274438656,"#Metaverse spending will be “too big to ignore,” - boon for marketers. Will be interesting to see how this trend grows, but what is timeline? This year/next year? 
https://t.co/jxWqX5q9R9",carriewriter
2022-06-17 18:59:42+00:00,1537872630631608320,#beog #upland #metaverse #nft https://t.co/X09BY4izgz,SebasHOriginal
2022-06-17 18:59:37+00:00,1537872610343657479,"Phase 3 of my Metaverse Head Fuck collection is sold out! Order book open for commissions in the next Phase 👀 Check the collection out on @opensea via my https://t.co/VHefcmZ8Dw
 #nft #nftart #Metaverse https://t.co/EO2IKz0J4C",JoanZ_nft
2022-06-17 18:59:36+00:00,1537872608208867330,"Check out my space in the Spatial metaverse! https://t.co/RBewyL4udm 
#nft #nftart #NFTs #nftcollectors #arte #artlovers #artwork #artistic #arts #artist #art #artgallery #exhibition #digitalart #inspiration #3dart #metaverse #spatial via @spatialxr",nicholasvkart
2022-06-17 18:59:35+00:00,1537872602932428805,⚡️ #news #digest 🗓 @NFT_NYC from June 20 to 23 💰 Ivy Blocks - @HuobiGlobal’s $1B investment arm for #Web3 📈 @McKinsey: the #Metaverse - $5 trillion by 2030 🔎 GPU #miners will need a new home when @ethereum moves to #PoS 👾 @Immutable’s $500M fund for Web3 games and #NFT devs https://t.co/YNbZhkr2Ll,super__protocol
2022-06-17 18:59:26+00:00,1537872566915833856,"Bună seara dragi prieteni!

Covalent care este încântat să-i educe pe alții despre #CovalentAPI. Bine ati venit!

#Covalent #defi #metaverse #CQT #CryptoNews #NFTs",CovalentRomania
2022-06-17 18:59:09+00:00,1537872493079367683,"Forget what you think is possible or impossible. In theory, what do you think would be the dream language for creating #Web3 games, improving your coding skills, designing the #Metaverse &amp; share your game source-code online?",CreatePlayEarn
2022-06-17 18:58:45+00:00,1537872393301118982,"HUMAN OF THE FUTURE HAS NO PLACE FOR EVIL. BUT EVIL IS NOT DEFINED BY A PROFIT THOUSANDS OF YEARS AGO BUT BY LIVING HUMANS WHO AGREE ON WHAT IS RIGHT AND WRONG. 

@VoiceHQ #NFTdrop  #NFT #nftcollector #nftartist #artist #metaverse
https://t.co/ByG0SQHwRs",HMNofthefuture
2022-06-17 18:58:44+00:00,1537872388825792514,"We use the ""Bauhaus"" aesthetic 🎨to create our special #NFT.
🦓Zebra #Metaverse is a place where objects and colour come alive through the principles of visual perception. 
We breathe a new life into Bauhaus by creating more beautiful Metaverse for everyone.
#NFTNYC2022 #nftart https://t.co/RX736o1nOy",ZebraLabsNFT
2022-06-17 18:58:33+00:00,1537872341379973120,Another in-game sneak peek for us all 🥳🥳🥳 #ElementosIo #playtoearn #nft #crypto #earn #metaverse https://t.co/ibprgiogDo,haremwagmi
2022-06-17 18:58:28+00:00,1537872323956572160,".@Nike Who is ready to skin your sneakers?.
#Metaverse #AugmentedReality #AI #5G #IoT #NFTs #VivaTech #VivaTech2022 #Tech4Good 
Cc: @JolaBurnett @JoannMoretti @FrRonconi @MargaretSiegien @archonsec @PawlowskiMario @gvalan @Shi4Tech @EvaSmartAI @JeroenBartelse @Khulood_Almani https://t.co/U0KaDcbjbz",Fabriziobustama
2022-06-17 18:58:06+00:00,1537872230322909184,"Good project sir, @Turyant39630351 

#DysonSphere #scifi #NFTGiveaway #Metaverse  #NFTs #web3community https://t.co/kQNB6SbInr",Indar20882449
2022-06-17 18:57:57+00:00,1537872191794053125,So a question for you. What do you think is going to be the next most disruptive technology? #AI #web3 #Metaverse Please let me know and comment and share. #HappyFriday,techsocialnet
2022-06-17 18:57:55+00:00,1537872181656309761,"@DysonSphereMeta Good project sir, @Turyant39630351 

#DysonSphere #scifi #NFTGiveaway #Metaverse  #NFTs #web3community",Indar20882449
2022-06-17 18:57:51+00:00,1537872168717062145,"The world of the future continues to attract attention all over the world as it is the only one in the #Ginoa Field, which will be in sight with valuable lands in the #metaverse
Don't forget to join us to experience the pride of buying the 2nd land from  #nft #yugalabs @NFT_NYC https://t.co/8a3MZQIqAB",HaydarogluErkan
2022-06-17 18:57:50+00:00,1537872164011089923,"The metaverse may be a gateway for #marijuana payments: https://t.co/5JJ438YtSm

#Cannabis #Paytech #Metaverse https://t.co/ySePuqTESr",Fin_Revolution
2022-06-17 18:57:03+00:00,1537871967189094400,#metaverse avatars will kill the video star . #podcasts will stick around .,BullShining
2022-06-17 18:56:58+00:00,1537871943017410561,"#Arcona #Metaverse #AugmentedReality
#event #day2 https://t.co/jIxL8LL5cJ",VYsIescArSogQej
2022-06-17 18:56:49+00:00,1537871906442969088,"Geleceğin dünyası #metaverse te değerli arazilerle göz önünde olacak olan #Ginoa alanında tek olduğu için tüm dünyada dikkatleri üzerine çekmeye devam ediyor. 
@yugalabs #OthersideMeta'dan 2.araziyi satın almanın gururunu yaşıyoruz.
#Metaverse #NFT #BTC #BinanceNFT #yugaLabs https://t.co/Y6dYpDWJHj",kayhanay
2022-06-17 18:56:42+00:00,1537871875404988418,In about 3 hours I will be announcing the winner for the free $GMM. Keep shilling #GMM #GMMARMY! 🔥🔥🔥 #Web3 #Metaverse #NFTs https://t.co/1VEvbJmJkr,GamiumWolve
2022-06-17 18:56:02+00:00,1537871708023148545,"$LQID @liquid_avatar featured in @financialpost
 
The emergence of #Web3 and #Metaverse raises many questions about the future of #digitalID &amp; online assurance 

$LQAVF has the solution for this new world

#Smallcap #Smallcaps #Digital #NFTs

MUST READ👇 https://t.co/xmlYZgMQeb",AGORACOM
2022-06-17 18:56:01+00:00,1537871706857082887,"$GTOR 
Chairman John V. Whitman Jr. - Address to Shareholders https://t.co/rAjuIL2qsn #Metaverse, #Blockchain #NFTs @Metaverse_Expo
#wsj #nytimes #business #reuters #forbes #cnn #bet #foxnews #latimes  #ESPN #WGN #Investors #IHub_StockPosts https://t.co/SHiJ6yvPex #Benzinga https://t.co/BvGEyE7jSl",socialstartnow1
2022-06-17 18:55:59+00:00,1537871697545674753,"Congratulations @mjd_nft on the birth of your #nftlioncub bisoling this lioncub body was inspired by and also DJ’d the launch 🚀 of @TheCryptoPills by @MichaKlein1 on Mane STAGE &amp; was a 3 day #metaverse party 🎉 

Whoop 🙌 Whoop 🙌 #nfts history https://t.co/3QJ40o4IHo",RickyODonnell79
2022-06-17 18:55:44+00:00,1537871636149309440,"#HappyNation, una nueva marca de #VictoriasSecret &amp; Co., está colaborando con #Roblox en un centro virtual con tres carreras de obstáculos temáticas. 

Sigue leyendo 😲https://t.co/WdUHh4SP5I 

#metaverse
#metaverso https://t.co/82EOpwwzzQ",InformaBTL
2022-06-17 18:55:37+00:00,1537871605031903232,"$Marvin's launchpad will give users peace of mind with personally certified projects that are going to blast off
📍Stocktwis: https://t.co/sAqGQUD4BA
📍Instagram: https://t.co/B4HZ0QLAme

@elonmusk @Marvin_Inu $MARVIN
🖊 #ETH #BTC #BNB #Metaverse #Saitama #MARVININU #Marvin https://t.co/kjbnp5EtxZ",AFRA_fafa
2022-06-17 18:55:02+00:00,1537871457673433088,"$GTOR 
#GGtoor Inc. - Chairman John V. Whitman Jr. - Address to Shareholders https://t.co/CWrH2hMjrx #Metaverse, #Blockchain #NFTs @Metaverse_Expo
#wsj #nytimes #business #reuters #forbes #cnn #bet #foxnews  #ESPN #WGN #Investors #IHub_StockPosts https://t.co/xQUwpVyYKx #Benzinga https://t.co/2LiiSPPpfz",investorNPress
2022-06-17 18:54:54+00:00,1537871424043507712,Fascinating addition to the Memento Social Ltd team. One to watch #metaverse #music #creative https://t.co/DSu81EE0Yz,RodCam24
2022-06-17 18:54:38+00:00,1537871356796321794,"#QuickShill

@meta_nomads is giving away a free #nftart to a lucky winner

See timeline for more details

#Metaverse #Giveaway #NFTGiveaway https://t.co/XDyDGEHuMY",raid_ops
2022-06-17 18:54:30+00:00,1537871323573125120,"#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy #OtraEconomia #Metaverse #Gold 
where do they come from? What do they seek? Why don't they contact each other openly? https://t.co/vlC1YplFd2",MaximilianLex4
2022-06-17 18:53:58+00:00,1537871191427280897,"#WomenIN.  See you in the #metaverse Register today to access the @TechAdaptika platform.  No VR tech required, just your computer!! @veefriends 

Click here: https://t.co/rCQMImQXhM https://t.co/Kl4tNG3QY9",WomenINfuture
2022-06-17 18:53:57+00:00,1537871184746135552,"Are you ready to own your #metaverse #saga? @OwnYourSaga serves #gaming communities, guilds, and games to ensure a healthy #metaverse ecosystem for years to come! Wait, you better check this out: 🪩https://t.co/apMihMWYOK 

Or meet new friends here: 🗣https://t.co/695M4UPJUI https://t.co/YRhunK1iIm",blaircornelia__
2022-06-17 18:53:34+00:00,1537871089681965057,"@Satoshiverse_io @decentraland @decentraland is the best place to distract our minds from bears a bit.
Thx @Satoshiverse_io for the awesome moment with killer music🤘🏼

Ps. @Satoshiverse_io if u want go green,take a look on @KlimaDAO , since they are leading the Greener NFT Market 👀💚
#Metaverse #carbonneutral https://t.co/z3YGxyrM25",GtradeCrypto
2022-06-17 18:53:16+00:00,1537871012125081601,#nft #metaverse #metaverso #brasilnometaverso #brasilwiths #brasilcoms #artentnft #artistanft,brasilwithsnft
2022-06-17 18:53:09+00:00,1537870983348031494,"Hey @bitpanda!

Könntet ihr BITTE die Beschreibung von $NEO auf Eurer Seite mal ändern... Dies ist nun wirklich nicht mehr zeitgemäß. Dankeschön!

Benötigt Ihr Hilfe bei der Übersetzung? Einfach melden! 💚

#Metaverse #NFT $NEO #NEO #NEO3 #NeoN3 #N3 #GAS #ToTheMoon #NFTCommunity https://t.co/H5xBghmwkh",Maxi__1981
2022-06-17 18:53:05+00:00,1537870965778092034,"Yeni Haber CoinNews:
Crypto hedge fund Three Arrows hires financial experts to help stay afloat [https://t.co/4igtng8qPF] 4, +3, -2 (3 hours ago)
#btc #eth #coin #metaverse #crypto #Bitcoin",sosyalilgi
2022-06-17 18:53:01+00:00,1537870949529407488,"18 Haziran Cumartesi 
Alya Tokan 
Kadir Şeker 
Kent Lokantası 
#Metaverse   
Suya, sabuna dokunmayan çizimler. https://t.co/jvfTjRfKbU",1974Bello19741
2022-06-17 18:52:32+00:00,1537870827030552578,Being a Tier-1 funds supported #GameFi project really brings you in the limelight of #metaverse community! https://t.co/AdJPufJyA9,LibertyGaming
2022-06-17 18:52:29+00:00,1537870818042167298,"🚨 Otherdeed #13662 bought for 15Ξ (16,467$)

#otherside #otherdeed #BAYC #MAYC $APE #Metaverse #WhaleAnalytica
https://t.co/usOHKAFR3H",metadatabot
2022-06-17 18:52:06+00:00,1537870718129553408,Haha that is awesome! Keep up the good work @CARDANOVILLAGE #NFT #CNFT #NFTCommmunity #CNFTCommunnity #Metaverse #cryptocurrency https://t.co/43bmbVEMhy,8lue8uddha1
2022-06-17 18:52:00+00:00,1537870693425000450,"@basilmountian Definitely @GooniezNFT 
New Marketplace with #StakingRewards
Building #UnrealEngine5 Gaming #Metaverse with #Play2Earn 

🌪 🌪 🌪 
#GetGooned #GG4L #CHAOS #P2E #NFTs #UE5 #NFTCommunity #NFTs @MoonboyMoe #NFTGaming https://t.co/zJfzatVVrP",CryptoCocktail_
2022-06-17 18:51:34+00:00,1537870586663563265,"@richkidsfutures #Ceek is the best #MetaVerse !

#Ceek   CeekVR",Mohan2020N
2022-06-17 18:51:22+00:00,1537870533357969408,"This is Angry Wolf: https://t.co/FbWodTfRt8 

#CarbonCredits #AngryWolf #blockchain #NFTCommunity #Metaverse #NFT",AngryWolf1001
2022-06-17 18:51:20+00:00,1537870525451706368,"The #future of exotic car wraps is here! @mytypolife
#Metaverse #NFTs #IoT #5G #AI #VivaTech #VivaTech2022 #Tech4Good 
Cc: @baski_LA @PawlowskiMario @FrRonconi @CurieuxExplorer @KanezaDiane @JeroenBartelse @Shi4Tech @Khulood_Almani @EvaSmartAI @archonsec @fogle_shane @gvalan https://t.co/s8jinJfofp",Fabriziobustama
2022-06-17 18:51:03+00:00,1537870453934419968,I 💕 being a part of the busy 🐝s working behind the scenes with my #NFTCommmunity. We are a community run by the #community and I am proud to 🐝part of the family.#NFTproject @SuperCreatorNFT #SuperCreators #NFT #SuperCreatorAcademy #SCA #Cryptomeme #Crypto #NFTbabies #Metaverse https://t.co/aFwC0j2IBn,Ascension_2022
2022-06-17 18:50:37+00:00,1537870347416047619,Let this one sink in #Twitter #verse #friends …&amp; why #veganism…on the #metaverse… &amp; in real life … https://t.co/0JhqDeuh66,TheHStyle
2022-06-17 18:50:27+00:00,1537870306022510592,"From #Wordle to the #Metaverse, Apps Get Less Addictive

https://t.co/fV0XZU2diM

#Technology #NFTCommunity #VirtualWorld #TechForGood
#Fintech #Finserv #Cloud #Innovation #DataScience #Flutter
#100DaysOfCode #Python #Marketing #Programming #IoT",stratorob
2022-06-17 18:50:22+00:00,1537870285076156417,"We're excited to have 💌Andy Mowat, CEO &amp; Co-Founder of @gated_email , at the #B2B Sales Conference presented by @HirectApp! App! Join us in the #metaverse on June 23rd. Register for free today: https://t.co/DmtZ7cub5X https://t.co/sU8SpfTKeD",venu_3d
2022-06-17 18:50:20+00:00,1537870275626287109,She will hustle the weekend away #NFTs #NFTCommmunity #Metaverse #cryptocurrency https://t.co/QobP2k1MdE,franklioness
2022-06-17 18:50:18+00:00,1537870265455038464,#xrp #Ripple #crypto #Metaverse #NFTs https://t.co/HsYZStqFH8,_J_a_k_e_S_
2022-06-17 18:49:42+00:00,1537870117425537024,"Ya están
entre nosotros...
#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy #OtraEconomia #Metaverse #Gold https://t.co/17lDqiWJN5",MaximilianLex4
2022-06-17 18:49:31+00:00,1537870070675918849,"The wait is coming to an end 🤯

#SAMArena will be launched this June 20 and it's gonna be amazing.

Be the first to join our whitelist on #discord to get free lands 💪🏻

¡Enter the amazing virtual world of games and entertainment!

#Metaverse #MetaSportArena #NFT #Sports https://t.co/INq8AAPV5X",MetaSportArena
2022-06-17 18:48:59+00:00,1537869935103606784,"Oh yes! I'm putting all my bets on you, @OwnYourSaga! I'm excited to learn about your community direction and goals! Who wouldn't want to learn more about #metaverse, #Web3, and #GameFi‌? 🤔🤓 

You better check out #Soulbound right now @rovercrc! 

🪩https://t.co/MIb0xtWmix https://t.co/h92UcMn18o",amandaamici_
2022-06-17 18:48:51+00:00,1537869902236766208,"#NFT Hype: This project continues to build through adversity. I still like the #nftart of the troopers. 
Thanks for the free airdrop @Hor1zon_Project and I look forward to running around the @decentraland #metaverse in these new wearables.
#NFTCommmunity #nftcollectors https://t.co/JwzsvHAs7D",TeviLawson13
2022-06-17 18:48:40+00:00,1537869856082735104,"We are glad to notify our new #NFT collection is supported by #OctoGamex marketplace 🥳

@ElemonGame – is an IDLE RPG game on the #BNBChain, with 7 game modes on board, including PVE&amp;PVP  modes, mini-games &amp; tournaments in #metaverse.

#NFTMarketplace #Elemon #BlockchainGaming https://t.co/UocLWMPL7m",octogamex_com
2022-06-17 18:48:22+00:00,1537869780576833541,"Still waiting for reasons to join Sumatiworld??? Sumati world is the beginning of a new era especially for gamers. Go ahead and claim this opportunity ,you don't want to be left behind. @SumatiSpace #cryptocurrency #Defi #Metaverse https://t.co/5d25Pd6mwT",becky_ufot
2022-06-17 18:48:16+00:00,1537869757008986113,"Day 183 of tweeting @RobinhoodComms &amp; @RobinhoodApp until they help us #SavetheTigers by listing @Tiger_King_Coin 🐅 👑 Who else has a #NFT line and a #metaverse? The next #shib is $TKING

#YearoftheTiger is here and the 👑 of the #memecoins is about to ROAR 
🐅 #TKING2aPenny 🐅 https://t.co/ytdVk0fcTO",SwissAssAssin91
2022-06-17 18:48:06+00:00,1537869714130706438,"Ya no se ocultan...
#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy #OtraEconomia #Metaverse #Gold https://t.co/lspcAKPFAn",MaximilianLex4
2022-06-17 18:48:06+00:00,1537869712775909378,"Don’t you think that there are so many people who even don't know about #Crypto,  #NFT and #Metaverse?🤔

Metavision🪐 believes that new technologies can solve a lot of daily problems, you just need to think little bit deeper 🙌 https://t.co/KVMsLNmuOI",0x_metavision
2022-06-17 18:47:58+00:00,1537869680450449409,"If our users want to control their assets, make payments or connect to a function in the digital environment (#metaverse, they say), it will be through our platform that they will find the best way.",reirabeloficial
2022-06-17 18:47:18+00:00,1537869509901574147,"#GensoKishi, a new fantasy world economy with blockchain technology by incorporating elements of #NFT and #GameFi on the #Metaverse is pleased to announce its 2nd commemorative NFT Auction to be held from June 15th, 2022 at 18:00 (UTC+8) to June 22nd, 2022 at 17:59 (UTC+8).
#NFTs https://t.co/TBpuvQH6rL",Soheil_SBabaei
2022-06-17 18:47:06+00:00,1537869460001783808,https://t.co/34KEcrgBSu Tahnee Lonsdale at Night Gallery #art #metaverse #digitalart https://t.co/2csoeVRe5h,LavaMind
2022-06-17 18:47:02+00:00,1537869445451993092,"La #connexion sociale virtuelle vire aux liaisons en #Métaverse. #Internet #Web3.0 #réseauxsociaux
https://t.co/9Gi9Uedgja
Un autre système interconnecté d’une com qui transcende aussi les frontières
14/6/22, par N.E. @23Tatem
Comment identifier « metaverse » ? Sinon pour https://t.co/KOmeNcLQuH",argotheme
2022-06-17 18:46:54+00:00,1537869411322830850,"Voxel Figures #57

Listed on the @opensea gas fee free

#nft #opensea #nftcollector #nftcollection #nftshill #nftdrop #metaverse #teddybear #voxel #nftgallery #nftmagazine #voxel #voxelart #nftart #3dart #opensea #nftsale #nftphotography #artoftheday https://t.co/0b3lOsdOob",VoxelFigures
2022-06-17 18:46:04+00:00,1537869200907243523,"Vanilla Ice from the TOON WORLD Collection 🧊🧊👶🏼
https://t.co/bZC3WKgQ2D

👉🏼RT+Follow

#NFT #NFTCommunity #NFTProject #NFTdrop #NFTartist #NFTartist #nftcollector #NFTcollections #NFTsales #NFTcollectibles #digitalasset #DigitalArtist #digitalart #Metaverse https://t.co/gqU6vCfTVf",8nine10NFT
2022-06-17 18:45:47+00:00,1537869131717832704,"Magic Johnson Joins SimWin Sports As An Owner, Investor and Advisor https://t.co/uqJwfN4Dtv via @FTBC_ #Metaverse #SimWin @simwinsports",FTBC_
2022-06-17 18:45:38+00:00,1537869092711014400,"#Streaming live #sports into a #3d #oculus #vr ready #metaverse? Check, check check! @rocketcity_meta is going to have it all! Bringing real life business into an immersive 3d world! $rocket on #bsc will be the native currency!

https://t.co/jFp2PVChQu",IAmInTheToilet
2022-06-17 18:45:29+00:00,1537869052663971840,"@kikit_io @LibertyGaming @SkyLaunchDeFi Good projects guys @Adriandhy @akbarm908 @AdeelAh94315052 

#Metaverse #Web3 #giveaway #M2E",EKasandy45
2022-06-17 18:45:24+00:00,1537869033671827456,"This lemon for my #Cryptobeer!
#NFTART #NFTCOMMUNITY #NFTLOVE #NFTART #NFTs. #cryptocurrency #Metaverse https://t.co/QuOwl2zXuL",BeerNFTClub
2022-06-17 18:45:20+00:00,1537869015426670593,"Gamiumcorp: RT @CryptoRank_io: 🔍#Metaverse is made not only for fun, but it also has a number of other applications that have been enhanced by #crypto technology. Take a look at the leading metaverse projects across a variety of sectors for more insi… https://t.co/Npx5vtCm6Y",Smart_Crypto_x
2022-06-17 18:45:12+00:00,1537868985374543872,"Tax Reduction is Now Effective 🤩

↓ NEW TAX ↓

» Condo is Now $5 per month.
» Family Home is Now $7 per month.
» Mansions is Now $9 per month.

#AVAX #Metaverse #CryptoCurrency #Gaming #Eth #RealEstate https://t.co/Jgob8L07xl",HiNeighbours
2022-06-17 18:45:03+00:00,1537868944605958151,"The #metaverse will change how we interact with brands. It will will affect industries, but the companies that can benefit the most from the metaverse are global #consumer brands – 
https://t.co/hh3l5sMnl9 #TheMetaverseSpeaker",VanRijmenam
2022-06-17 18:45:01+00:00,1537868936976519169,"Sumati world is the 3 Dimensions game and it does it with amazing benefit to it's players. Don't forget to follow @SumatiSpace  for more info.
https://t.co/gezapkip3e
#PlayStation 
#Metaverse #metaversegame 
#metaverseproject https://t.co/hTHub8xGOw",simplyEnnkay
2022-06-17 18:44:39+00:00,1537868845020585987,"#AugmentedReality #Tendencias en 2023
 https://t.co/HqO8emwEdE @joshinav
@BBNTimes_en @bimedotcom
 #Metaverse #VR #AR #MixedReality #Immersive #NFTs #META #tech #FutureofWork #AI #ML https://t.co/yWcBdtN1rr",dansar39
2022-06-17 18:44:32+00:00,1537868814360133635,@eyeNFT_haip @GetaverseGlobal @_metabank_ It's obvious. All analytics now claim that DeFi and #metaverse are to be the most successful trends for today. And when the project promotes these techs then it will definitely be successful,cryptoparroty
2022-06-17 18:44:03+00:00,1537868694696738822,"They are coming, it is a fact and they show themselves...
#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy #OtraEconomia #Metaverse #Gold https://t.co/C8sEtvMr66",MaximilianLex4
2022-06-17 18:43:59+00:00,1537868678657880064,"Hopefully, this project is going to be a better position in the future. Best wishes for all the teams and success always
#NFTs #NFTsDROP #BinanceLabs #binance #bnbchain #Metaverse  #Playbux https://t.co/HxdNpPYS3t",TrishaEmanuel
2022-06-17 18:43:02+00:00,1537868436256219136,"On 77 entrants, we will do a sneak peak NFT reveal across all socials. 👀

#AirdottDAO #DottFam #NFTs #NFT #NFTCommunity #Metaverse #NFTRelease #NFTGiveaway #nftcollector #NFTdrops https://t.co/ytS6OtUfja",airdottdao
2022-06-17 18:42:37+00:00,1537868335169228800,"Great project 
@jahidhasanriad1 

#NFTGiveaway #Metaverse  #NFTs #web3community https://t.co/SiZBNJ02IA",jahidhasanriad
2022-06-17 18:42:25+00:00,1537868284300763136,"Before @decentraland or any others say they created the first ad platform in #Web3 and the #metaverse, we'll just leave this here... https://t.co/ysRdvLvrC8",NFTPlazas
2022-06-17 18:42:22+00:00,1537868271407472640,"Aphrodite - Goddess of beauty and love. Living in the divine olymp of planet Skythian. Coming soon as NFT.

#NFT NFTCollectibles #Metaverse #NFTart #NFTCollectors #NFTCollection https://t.co/XxKoTdUrh2",PlanetSkythian
2022-06-17 18:41:01+00:00,1537867929185927168,"Este universo está en expansión :) 
#DeSci 
#MicrobesNFT
#Metaverse
#blockchain
#Web3 https://t.co/Xk6lnsyNWE",gingerheart86
2022-06-17 18:40:53+00:00,1537867896071782407,"▶️Sandbox Land QUAN = SALE OPEN 🔥
#Metaverse #NFT #NFTCollection #NFTGiveaways #sandbox #land 

https://t.co/5HqMR3f0bF",NftTeyy
2022-06-17 18:40:27+00:00,1537867787338764288,"#Metaverse Industry is Predicted to Grow USD 28 Billion by 2028 with a CAGR 95% | Valuates Reports

https://t.co/pZNJj0zkzt

@LostInDigit @dataZenEng @KirkDBorne @NandnNor @ScottBVS

#Web3 #Technology #NFTCommunity #TechForGood
#Fintech #Finserv #Cloud #Innovation #IoT #Digital",stratorob
2022-06-17 18:39:55+00:00,1537867655058579456,"We have all seen how Token gated communities create strong bonds be it #DAO , NFT communities etc. 

Imagine what token gated #Nft games in #Metaverse can do..

A token gated private space for your own #NFTCommmunity 

Thats what starverse is building 🔥",Starverseinc
2022-06-17 18:39:09+00:00,1537867461457874944,"Drugged in the #Metaverse 

Wrapped in a labyrinth 
IV-dripped
With Absinthe 
Holograms
Drugged
With hollow-grams
Empty space
Holes in mind 
Leaving
Plenty trace 
International hallucination 
Asking who 
Loosen nation 
The wizard
Silly chicken
Sicken
Gizzard

Art by Luke Robson https://t.co/65QPtNcmT5",workmanthewise1
